@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureOutOfBagError numeric

@data

R_data_frame,5,4,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -B \"weka.classifiers.lazy.IBk -K 100 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -R AVG',-637891196294399624,20211012.1201,2421,269,269,0,0,100,0,0,1,0.043145,0.089292,14.42511,23.099784,577.176814,47.670713,529.506101,2.145639,0.177215,1.968424,529.506101,1.968424,91.740709,1,34,0,0,1,235,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1.374,0.049,1.37,0.05,1370,50,1125884,207196,24276,100,36.877323,?,?
R_data_frame,5,5,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -B \"weka.classifiers.lazy.IBk -K 100 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -R AVG',-637891196294399624,20211012.1201,2421,269,269,0,0,100,0,0,1,0.044796,0.093366,14.976861,24.153804,577.176814,49.842999,527.333815,2.145639,0.18529,1.960349,527.333815,1.960349,91.364345,1,34,0,0,1,235,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1.225,0.051,1.22,0.05,1220,50,1137570,207196,24276,100,36.951673,?,?
R_data_frame,5,6,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -B \"weka.classifiers.lazy.IBk -K 100 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -R AVG',-637891196294399624,20211012.1201,2421,269,269,0,0,100,0,0,1,0.046648,0.100193,15.596339,25.919841,577.176814,52.656116,524.520698,2.145639,0.195748,1.949891,524.520698,1.949891,90.876952,1,34,0,0,1,235,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1.058,0.048,1.06,0.05,1060,50,1120011,207196,24276,100,36.133829,?,?
R_data_frame,5,7,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -B \"weka.classifiers.lazy.IBk -K 100 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -R AVG',-637891196294399624,20211012.1201,2421,269,267,2,0,99.256506,0.743494,0,0.990067,0.046911,0.102537,15.674816,26.50873,578.270355,53.595542,524.674813,2.149704,0.19924,1.950464,524.793522,1.950905,90.752278,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.992565,0.001771,0.998229,0.007435,0.992726,0.992565,0.992567,0.990357,0.999982,0.999945,0.99146,0.992565,1.061,0.048,1.06,0.05,1060,50,1104165,207196,24276,100,36.579926,?,?
R_data_frame,5,8,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -B \"weka.classifiers.lazy.IBk -K 100 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -R AVG',-637891196294399624,20211012.1201,2421,269,266,3,0,98.884758,1.115242,0,0.985121,0.044809,0.098232,14.972616,25.39576,578.270355,51.230806,527.039549,2.149704,0.190449,1.959255,527.587628,1.961292,91.235462,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.988848,0.003699,0.996301,0.011152,0.989326,0.988848,0.988886,0.983859,0.999945,0.999841,0.992635,0.988848,1.413,0.049,1.41,0.05,1410,50,1119081,207196,24276,100,36.877323,?,?
R_data_frame,5,9,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -B \"weka.classifiers.lazy.IBk -K 100 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -R AVG',-637891196294399624,20211012.1201,2421,269,268,1,0,99.628253,0.371747,0,0.99503,0.044957,0.097509,15.021912,25.208697,578.270355,50.548328,527.722027,2.149704,0.187912,1.961792,527.722027,1.961792,91.258703,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.996283,0.000538,0.999462,0.003717,0.996389,0.996283,0.99628,0.995796,1,1,0.993927,0.996283,1.198,0.048,1.2,0.04,1200,40,1104516,207196,24276,100,35.390335,?,?
R_data_frame,5,10,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -B \"weka.classifiers.lazy.IBk -K 100 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -R AVG',-637891196294399624,20211012.1201,2421,269,268,1,0,99.628253,0.371747,0,0.995034,0.047387,0.101006,15.834052,26.112947,578.270355,53.654657,524.615698,2.149704,0.19946,1.950244,524.615698,1.950244,90.721527,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.996283,0.001233,0.998767,0.003717,0.996337,0.996283,0.996287,0.994561,1,1,0.997533,0.996283,0.934,0.048,0.93,0.05,930,50,1104459,207196,24276,100,36.579926,?,?
R_data_frame,6,1,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -B \"weka.classifiers.lazy.IBk -K 100 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -R AVG',-637891196294399624,20211012.1201,2421,269,263,6,0,97.769517,2.230483,0,0.970296,0.051456,0.114891,17.194203,29.703719,578.165946,60.533449,517.632496,2.149316,0.225031,1.924284,518.200105,1.926394,89.628265,1,35,0,0,1,234,0,0,1,1,1,1,1,1,0.977695,0.007398,0.992602,0.022305,0.979528,0.977695,0.977835,0.968217,0.999735,0.999213,0.985368,0.977695,0.882,0.048,0.88,0.04,880,40,1148454,207196,24276,100,36.802974,?,?
R_data_frame,6,2,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -B \"weka.classifiers.lazy.IBk -K 100 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -R AVG',-637891196294399624,20211012.1201,2421,269,265,4,0,98.513011,1.486989,0,0.980095,0.048529,0.108131,16.225134,27.973457,577.176814,56.969693,520.207121,2.145639,0.211783,1.933855,521.287072,1.93787,90.316704,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.98513,0.006044,0.993956,0.01487,0.985412,0.98513,0.98518,0.979093,0.999529,0.998568,0.987969,0.98513,0.805,0.049,0.8,0.05,800,50,1110204,207196,24276,100,36.208178,?,?
R_data_frame,6,3,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -B \"weka.classifiers.lazy.IBk -K 100 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -R AVG',-637891196294399624,20211012.1201,2421,269,269,0,0,100,0,0,1,0.04181,0.088367,13.978564,22.860556,577.176814,46.327877,530.848937,2.145639,0.172223,1.973416,530.848937,1.973416,91.973365,1,34,0,0,1,235,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1.166,0.05,1.16,0.05,1160,50,1127235,207196,24276,100,36.579926,?,?
R_data_frame,6,4,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -B \"weka.classifiers.lazy.IBk -K 100 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -R AVG',-637891196294399624,20211012.1201,2421,269,269,0,0,100,0,0,1,0.041547,0.088388,13.890626,22.865983,577.176814,46.037853,531.138962,2.145639,0.171144,1.974494,531.138962,1.974494,92.023614,1,34,0,0,1,235,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1.28,0.05,1.27,0.05,1270,50,1126294,207196,24276,100,36.802974,?,?
R_data_frame,6,5,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -B \"weka.classifiers.lazy.IBk -K 100 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -R AVG',-637891196294399624,20211012.1201,2421,269,268,1,0,99.628253,0.371747,0,0.99504,0.044145,0.092679,14.742532,23.945053,578.858862,49.238116,529.620746,2.151892,0.183041,1.96885,529.654053,1.968974,91.499688,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.996283,0.001258,0.998742,0.003717,0.996336,0.996283,0.996287,0.994566,1,1,0.997545,0.996283,1.159,0.049,1.16,0.05,1160,50,1127675,207196,24276,100,36.728625,?,?
R_data_frame,6,6,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -B \"weka.classifiers.lazy.IBk -K 100 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -R AVG',-637891196294399624,20211012.1201,2421,269,268,1,0,99.628253,0.371747,0,0.995037,0.04617,0.09831,15.418616,25.399996,578.858862,51.842129,527.016733,2.151892,0.192722,1.95917,527.016733,1.95917,91.044081,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.996283,0.000538,0.999462,0.003717,0.996389,0.996283,0.99628,0.995796,1,1,0.993927,0.996283,1.397,0.049,1.4,0.04,1400,40,1134252,207196,24276,100,36.282528,?,?
R_data_frame,6,7,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -B \"weka.classifiers.lazy.IBk -K 100 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -R AVG',-637891196294399624,20211012.1201,2421,269,269,0,0,100,0,0,1,0.047925,0.099035,16.004729,25.587257,578.858862,53.676071,525.182792,2.151892,0.199539,1.952352,525.182792,1.952352,90.727261,1,34,0,0,1,235,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1.241,0.049,1.23,0.05,1230,50,1120529,207196,24276,100,37.174721,?,?
R_data_frame,6,8,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -B \"weka.classifiers.lazy.IBk -K 100 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -R AVG',-637891196294399624,20211012.1201,2421,269,268,1,0,99.628253,0.371747,0,0.995034,0.042402,0.090803,14.168208,23.475181,578.270355,47.216366,531.053989,2.149704,0.175526,1.974178,531.053989,1.974178,91.834898,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.996283,0.001233,0.998767,0.003717,0.996337,0.996283,0.996287,0.994561,1,1,0.997533,0.996283,1.091,0.048,1.09,0.04,1090,40,1124953,207196,24276,100,35.836431,?,?
R_data_frame,6,9,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -B \"weka.classifiers.lazy.IBk -K 100 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -R AVG',-637891196294399624,20211012.1201,2421,269,267,2,0,99.256506,0.743494,0,0.990067,0.046078,0.100321,15.396621,25.935846,578.270355,52.278412,525.991942,2.149704,0.194344,1.95536,526.130911,1.955877,90.983552,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.992565,0.001771,0.998229,0.007435,0.992726,0.992565,0.992567,0.990357,0.999941,0.999854,0.99146,0.992565,1.089,0.049,1.08,0.05,1080,50,1120108,207196,24276,100,36.282528,?,?
R_data_frame,6,10,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -B \"weka.classifiers.lazy.IBk -K 100 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -R AVG',-637891196294399624,20211012.1201,2421,269,268,1,0,99.628253,0.371747,0,0.995034,0.043908,0.094535,14.671516,24.439806,578.270355,49.182092,529.088263,2.149704,0.182833,1.966871,529.088263,1.966871,91.494966,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.996283,0.001233,0.998767,0.003717,0.996337,0.996283,0.996287,0.994561,1,1,0.997533,0.996283,1.452,0.049,1.45,0.05,1450,50,1136571,207196,24276,100,36.431227,?,?
R_data_frame,7,1,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -B \"weka.classifiers.lazy.IBk -K 100 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -R AVG',-637891196294399624,20211012.1201,2421,269,268,1,0,99.628253,0.371747,0,0.99504,0.045208,0.095495,15.097421,24.672715,578.858862,50.919191,527.939671,2.151892,0.189291,1.962601,528.172532,1.963467,91.24375,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.996283,0.001258,0.998742,0.003717,0.996336,0.996283,0.996287,0.994566,0.999941,0.999855,0.997545,0.996283,0.959,0.048,0.96,0.04,960,40,1125375,207196,24276,100,36.431227,?,?
R_data_frame,7,2,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -B \"weka.classifiers.lazy.IBk -K 100 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -R AVG',-637891196294399624,20211012.1201,2421,269,269,0,0,100,0,0,1,0.042166,0.088371,14.081422,22.831903,578.858862,46.541424,532.317438,2.151892,0.173016,1.978875,532.317438,1.978875,91.959798,1,34,0,0,1,235,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1.523,0.048,1.52,0.04,1520,40,1130122,207196,24276,100,36.208178,?,?
R_data_frame,7,3,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -B \"weka.classifiers.lazy.IBk -K 100 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -R AVG',-637891196294399624,20211012.1201,2421,269,265,4,0,98.513011,1.486989,0,0.980194,0.04605,0.102249,15.379186,26.418652,578.754453,53.37244,525.382013,2.151504,0.198411,1.953093,526.179991,1.956059,90.915929,1,35,0,0,1,234,0,0,1,1,1,1,1,1,0.98513,0.005031,0.994969,0.01487,0.985956,0.98513,0.985192,0.978607,0.999815,0.999454,0.990245,0.98513,1.03,0.049,1.02,0.05,1020,50,1121293,207196,24276,100,36.877323,?,?
R_data_frame,7,4,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -B \"weka.classifiers.lazy.IBk -K 100 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -R AVG',-637891196294399624,20211012.1201,2421,269,268,1,0,99.628253,0.371747,0,0.995027,0.046203,0.09675,15.44749,25.029093,577.176814,51.751981,525.424833,2.145639,0.192387,1.953252,525.424833,1.953252,91.0336,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.996283,0.001258,0.998742,0.003717,0.996336,0.996283,0.996287,0.994549,1,1,0.997555,0.996283,1.133,0.049,1.14,0.04,1140,40,1120833,207196,24276,100,37.174721,?,?
R_data_frame,7,5,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -B \"weka.classifiers.lazy.IBk -K 100 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -R AVG',-637891196294399624,20211012.1201,2421,269,268,1,0,99.628253,0.371747,0,0.995027,0.045574,0.095923,15.237204,24.815336,577.176814,50.955368,526.221446,2.145639,0.189425,1.956214,526.221446,1.956214,91.171619,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.996283,0.001258,0.998742,0.003717,0.996336,0.996283,0.996287,0.994549,1,1,0.997555,0.996283,1.051,0.048,1.04,0.05,1040,50,1103841,207196,24276,100,37.100372,?,?
R_data_frame,7,6,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -B \"weka.classifiers.lazy.IBk -K 100 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -R AVG',-637891196294399624,20211012.1201,2421,269,265,4,0,98.513011,1.486989,0,0.980094,0.047017,0.104182,15.719448,26.951898,577.176814,54.002487,523.174327,2.145639,0.200753,1.944886,523.174327,1.944886,90.643684,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.98513,0.004604,0.995396,0.01487,0.985543,0.98513,0.985112,0.980707,0.999918,0.999821,0.982717,0.98513,0.822,0.049,0.82,0.05,820,50,1099633,207196,24276,100,36.133829,?,?
R_data_frame,7,7,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -B \"weka.classifiers.lazy.IBk -K 100 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -R AVG',-637891196294399624,20211012.1201,2421,269,269,0,0,100,0,0,1,0.044791,0.096361,14.966397,24.911886,578.270355,50.279322,527.991033,2.149704,0.186912,1.962792,527.991033,1.962792,91.305222,1,34,0,0,1,235,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1.253,0.05,1.25,0.05,1250,50,1143511,207196,24276,100,36.505576,?,?
R_data_frame,7,8,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -B \"weka.classifiers.lazy.IBk -K 100 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -R AVG',-637891196294399624,20211012.1201,2421,269,265,4,0,98.513011,1.486989,0,0.980109,0.046825,0.105137,15.646316,27.180787,578.270355,53.979718,524.290637,2.149704,0.200668,1.949036,524.292026,1.949041,90.665555,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.98513,0.004237,0.995763,0.01487,0.985714,0.98513,0.984996,0.981293,1,1,0.981901,0.98513,1.163,0.048,1.15,0.05,1150,50,1098576,207196,24276,100,36.208178,?,?
R_data_frame,7,9,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -B \"weka.classifiers.lazy.IBk -K 100 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -R AVG',-637891196294399624,20211012.1201,2421,269,269,0,0,100,0,0,1,0.047376,0.100383,15.83021,25.951819,578.270355,53.254563,525.015791,2.149704,0.197972,1.951732,525.015791,1.951732,90.790715,1,34,0,0,1,235,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1.353,0.049,1.35,0.06,1350,60,1108119,207196,24276,100,36.728625,?,?
R_data_frame,7,10,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -B \"weka.classifiers.lazy.IBk -K 100 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -R AVG',-637891196294399624,20211012.1201,2421,269,267,2,0,99.256506,0.743494,0,0.990074,0.042511,0.091693,14.204541,23.705083,578.270355,47.443316,530.827039,2.149704,0.176369,1.973335,530.827721,1.973337,91.795769,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.992565,0.002466,0.997534,0.007435,0.992781,0.992565,0.992583,0.989182,1,1,0.995079,0.992565,1.191,0.05,1.18,0.05,1180,50,1153387,207196,24276,100,35.836431,?,?
R_data_frame,8,1,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -B \"weka.classifiers.lazy.IBk -K 100 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -R AVG',-637891196294399624,20211012.1201,2421,269,268,1,0,99.628253,0.371747,0,0.995027,0.044577,0.097083,14.903698,25.115246,577.176814,50.332375,526.84444,2.145639,0.187109,1.95853,526.856895,1.958576,91.281715,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.996283,0.001258,0.998742,0.003717,0.996336,0.996283,0.996287,0.994549,0.999982,0.999946,0.997555,0.996283,0.857,0.053,0.86,0.05,860,50,1109900,207196,24276,100,36.05948,?,?
R_data_frame,8,2,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -B \"weka.classifiers.lazy.IBk -K 100 -W 0 -A \\\"weka.core.neighboursearch.LinearNNSearch -A \\\\\\\"weka.core.EuclideanDistance -R first-last\\\\\\\"\\\"\" -R AVG',-637891196294399624,20211012.1201,2421,269,269,0,0,100,0,0,1,0.042367,0.090734,14.165067,23.472762,577.176814,47.243764,529.933051,2.145639,0.175627,1.970011,529.933051,1.970011,91.814681,1,34,0,0,1,235,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1.432,0.049,1.42,0.05,1420,50,1135349,207196,24276,100,35.910781,?,?
