@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureOutOfBagError numeric
@attribute measureNumAttributesSelected numeric
@attribute measureSelectionTime numeric
@attribute measureTime numeric

@data

R_data_frame,8,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211022.1812,2421,269,268,1,0,99.628253,0.371747,0,0.995037,0.012104,0.044798,4.042216,11.574189,578.858862,13.259528,565.599334,2.151892,0.049292,2.1026,565.599334,2.1026,97.709368,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.996283,0.000538,0.999462,0.003717,0.996389,0.996283,0.99628,0.995796,1,1,0.993927,0.996283,0.271,0.002,0.265625,0,265.625,0,910515,207196,24276,100,23.643123,?,-1,?,?,?
R_data_frame,8,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211022.1812,2421,269,268,1,0,99.628253,0.371747,0,0.995039,0.014141,0.054913,4.722724,14.188299,578.754453,15.999824,562.754629,2.151504,0.059479,2.092025,563.043876,2.0931,97.28545,1,35,0,0,1,234,0,0,1,1,1,1,1,1,0.996283,0.001258,0.998742,0.003717,0.996336,0.996283,0.996287,0.994566,0.99997,0.99991,0.997545,0.996283,0.283,0.003,0.28125,0,281.25,0,939144,207196,24276,100,23.791822,?,-1,?,?,?
R_data_frame,9,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211022.1812,2421,269,267,2,0,99.256506,0.743494,0,0.990067,0.013755,0.055892,4.593427,14.440438,578.858862,15.637276,563.221586,2.151892,0.058131,2.093761,563.221586,2.093761,97.298603,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.992565,0.001795,0.998205,0.007435,0.992725,0.992565,0.992486,0.991192,1,1,0.98919,0.992565,0.275,0.003,0.28125,0,281.25,0,908185,207196,24276,100,23.271375,?,-1,?,?,?
R_data_frame,9,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211022.1812,2421,269,268,1,0,99.628253,0.371747,0,0.995034,0.012164,0.046942,4.062079,12.128231,578.858862,13.244501,565.614362,2.151892,0.049236,2.102656,565.614362,2.102656,97.711964,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.996283,0.001258,0.998742,0.003717,0.996336,0.996283,0.996267,0.995417,1,1,0.995366,0.996283,0.288,0.005,0.28125,0.015625,281.25,15.625,925706,207196,24276,100,23.420074,?,-1,?,?,?
R_data_frame,9,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211022.1812,2421,269,269,0,0,100,0,0,1,0.015123,0.056442,5.056093,14.601572,577.176814,16.884119,560.292695,2.145639,0.062766,2.082872,560.292695,2.082872,97.074706,1,34,0,0,1,235,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.269,0.003,0.28125,0,281.25,0,922378,207196,24276,100,23.791822,?,-1,?,?,?
R_data_frame,9,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211022.1812,2421,269,267,2,0,99.256506,0.743494,0,0.990054,0.01374,0.058446,4.593737,15.119894,577.176814,16.563246,560.613569,2.145639,0.061573,2.084065,560.680233,2.084313,97.14185,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.992565,0.001795,0.998205,0.007435,0.992725,0.992565,0.992566,0.990353,0.99988,0.999214,0.991378,0.992565,0.282,0.004,0.28125,0,281.25,0,901677,207196,24276,100,24.01487,?,-1,?,?,?
R_data_frame,9,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211022.1812,2421,269,267,2,0,99.256506,0.743494,0,0.990054,0.017457,0.067396,5.836631,17.435183,577.176814,21.386088,555.790726,2.145639,0.079502,2.066137,556.135258,2.067417,96.3544,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.992565,0.001795,0.998205,0.007435,0.992725,0.992565,0.992566,0.990353,0.999592,0.997597,0.991378,0.992565,0.282,0.004,0.265625,0,265.625,0,905690,207196,24276,100,24.089219,?,-1,?,?,?
R_data_frame,9,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211022.1812,2421,269,269,0,0,100,0,0,1,0.011881,0.04083,3.97229,10.562616,577.176814,12.599267,564.577547,2.145639,0.046837,2.098801,564.577547,2.098801,97.817087,1,34,0,0,1,235,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.28,0.003,0.25,0,250,0,917846,207196,24276,100,23.643123,?,-1,?,?,?
R_data_frame,9,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211022.1812,2421,269,268,1,0,99.628253,0.371747,0,0.995027,0.012981,0.050486,4.337626,13.05206,578.270355,14.498488,563.771867,2.149704,0.053898,2.095806,563.771867,2.095806,97.492784,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.996283,0.001233,0.998767,0.003717,0.996337,0.996283,0.996267,0.995429,1,1,0.995344,0.996283,0.276,0.003,0.28125,0,281.25,0,920489,207196,24276,100,23.866171,?,-1,?,?,?
R_data_frame,9,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211022.1812,2421,269,266,3,0,98.884758,1.115242,0,0.985072,0.015747,0.068646,5.261794,17.746884,578.270355,20.897477,557.372878,2.149704,0.077686,2.072018,559.666114,2.080543,96.782778,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.988848,0.005079,0.994921,0.011152,0.989097,0.988848,0.988825,0.984926,0.999585,0.999029,0.988955,0.988848,0.275,0.004,0.28125,0,281.25,0,900502,207196,24276,99.628253,23.791822,?,-1,?,?,?
R_data_frame,9,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211022.1812,2421,269,267,2,0,99.256506,0.743494,0,0.990055,0.012803,0.052581,4.278002,13.593639,578.270355,14.540939,563.729415,2.149704,0.054056,2.095648,563.729415,2.095648,97.485443,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.992565,0.001771,0.998229,0.007435,0.99262,0.992565,0.992549,0.991174,0.999984,0.999894,0.989462,0.992565,0.278,0.005,0.265625,0.015625,265.625,15.625,890969,207196,24276,100,23.791822,?,-1,?,?,?
R_data_frame,9,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211022.1812,2421,269,267,2,0,99.256506,0.743494,0,0.990092,0.014245,0.051044,4.754683,13.179874,579.847994,15.620546,564.227448,2.155569,0.058069,2.0975,564.227448,2.0975,97.306096,1,35,0,0,1,234,0,0,1,1,1,1,1,1,0.992565,0.001735,0.998265,0.007435,0.992732,0.992565,0.99257,0.990378,1,1,0.991461,0.992565,0.281,0.002,0.28125,0,281.25,0,932332,207196,24276,100,24.163569,?,-1,?,?,?
R_data_frame,10,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211022.1812,2421,269,266,3,0,98.884758,1.115242,0,0.98506,0.013784,0.055476,4.608651,14.35169,577.176814,15.598624,561.578191,2.145639,0.057987,2.087651,561.578191,2.087651,97.297427,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.988848,0.002333,0.997667,0.011152,0.989315,0.988848,0.988684,0.98705,1,1,0.982656,0.988848,0.276,0.002,0.28125,0,281.25,0,898818,207196,24276,100,23.791822,?,-1,?,?,?
R_data_frame,10,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211022.1812,2421,269,269,0,0,100,0,0,1,0.01377,0.051265,4.60368,13.262236,577.176814,15.22104,561.955774,2.145639,0.056584,2.089055,561.955774,2.089055,97.362846,1,34,0,0,1,235,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.283,0.003,0.28125,0,281.25,0,918766,207196,24276,100,23.866171,?,-1,?,?,?
R_data_frame,10,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211022.1812,2421,269,268,1,0,99.628253,0.371747,0,0.995024,0.012193,0.048483,4.076693,12.542606,577.176814,13.890154,563.28666,2.145639,0.051636,2.094002,563.28666,2.094002,97.593432,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.996283,0.000538,0.999462,0.003717,0.996389,0.996283,0.996279,0.995805,0.999945,0.999456,0.993823,0.996283,0.282,0.005,0.265625,0,265.625,0,926215,207196,24276,100,23.494424,?,-1,?,?,?
R_data_frame,10,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211022.1812,2421,269,264,5,0,98.141264,1.858736,0,0.975154,0.017933,0.079729,5.992185,20.612182,578.270355,24.17888,554.091474,2.149704,0.089884,2.05982,555.379991,2.06461,96.041581,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.981413,0.005045,0.994955,0.018587,0.981525,0.981413,0.981415,0.976387,0.999505,0.997935,0.976868,0.981413,0.287,0.003,0.296875,0,296.875,0,875338,207196,24276,100,23.717472,?,-1,?,?,?
R_data_frame,10,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211022.1812,2421,269,269,0,0,100,0,0,1,0.012045,0.046877,4.024602,12.119057,578.270355,13.118191,565.152164,2.149704,0.048767,2.100937,565.152164,2.100937,97.731478,1,34,0,0,1,235,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.291,0.005,0.28125,0.015625,281.25,15.625,917455,207196,24276,100,23.271375,?,-1,?,?,?
R_data_frame,10,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211022.1812,2421,269,266,3,0,98.884758,1.115242,0,0.985072,0.013695,0.05623,4.576121,14.536949,578.270355,15.935333,562.335021,2.149704,0.059239,2.090465,562.335021,2.090465,97.244311,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.988848,0.003004,0.996996,0.011152,0.989169,0.988848,0.988655,0.986638,0.999953,0.999651,0.984324,0.988848,0.279,0.008,0.265625,0.015625,265.625,15.625,922946,207196,24276,100,24.089219,?,-1,?,?,?
R_data_frame,10,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211022.1812,2421,269,269,0,0,100,0,0,1,0.011539,0.040056,3.855668,10.355515,578.270355,12.168919,566.101436,2.149704,0.045238,2.104466,566.101436,2.104466,97.895635,1,34,0,0,1,235,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.28,0.005,0.265625,0,265.625,0,913520,207196,24276,100,23.345725,?,-1,?,?,?
R_data_frame,10,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211022.1812,2421,269,268,1,0,99.628253,0.371747,0,0.995034,0.015896,0.056717,5.308512,14.65367,578.858862,17.646336,561.212526,2.151892,0.0656,2.086292,561.212526,2.086292,96.95153,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.996283,0.001258,0.998742,0.003717,0.996336,0.996283,0.996267,0.995417,1,1,0.995366,0.996283,0.283,0.003,0.25,0,250,0,899445,207196,24276,100,24.460967,?,-1,?,?,?
R_data_frame,10,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211022.1812,2421,269,268,1,0,99.628253,0.371747,0,0.995034,0.01423,0.053837,4.752335,13.909651,578.858862,16.011821,562.847041,2.151892,0.059523,2.092368,562.847041,2.092368,97.233899,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.996283,0.001258,0.998742,0.003717,0.996336,0.996283,0.996267,0.995417,1,1,0.995366,0.996283,0.278,0.003,0.28125,0,281.25,0,911641,207196,24276,100,23.568773,?,-1,?,?,?
R_data_frame,10,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211022.1812,2421,269,268,1,0,99.628253,0.371747,0,0.995037,0.01429,0.05151,4.772384,13.308865,578.754453,15.601945,563.152508,2.151504,0.058,2.093504,563.152508,2.093504,97.30422,1,35,0,0,1,234,0,0,1,1,1,1,1,1,0.996283,0.000484,0.999516,0.003717,0.996399,0.996283,0.996284,0.99581,1,1,0.99384,0.996283,0.277,0.005,0.25,0.015625,250,15.625,929151,207196,24276,100,23.568773,?,-1,?,?,?
R_data_frame,1,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1814,2421,269,265,4,0,98.513011,1.486989,0,0.980069,0.012743,0.059842,4.260641,15.4812,577.176814,15.604275,561.572539,2.145639,0.058008,2.08763,561.572539,2.08763,97.296448,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.98513,0.003537,0.996463,0.01487,0.985086,0.98513,0.984936,0.982294,0.999883,0.999134,0.977886,0.98513,89.236,0.005,85.359375,0,85359.375,0,809143,207196,24276,100,22.899628,?,-1,5,88962,89236
R_data_frame,1,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1815,2421,269,269,0,0,100,0,0,1,0.011703,0.051559,3.912631,13.338182,577.176814,13.10581,564.071004,2.145639,0.04872,2.096918,564.071004,2.096918,97.729325,1,34,0,0,1,235,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,81.204,0.003,77.671875,0.015625,77671.875,15.625,700159,207196,24276,100,23.048327,?,-1,4,80963,81204
R_data_frame,1,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1816,2421,269,269,0,0,100,0,0,1,0.009933,0.041058,3.321013,10.621807,577.176814,10.716312,566.460502,2.145639,0.039838,2.105801,566.460502,2.105801,98.143322,1,34,0,0,1,235,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,81.158,0.004,78.953125,0.015625,78953.125,15.625,694962,207196,24276,100,23.197026,?,-1,4,80929,81158
R_data_frame,1,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1818,2421,269,269,0,0,100,0,0,1,0.012803,0.052838,4.278169,13.660608,578.165946,14.245333,563.920613,2.149316,0.052957,2.096359,563.920613,2.096359,97.536117,1,35,0,0,1,234,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,87.528,0.006,84.46875,0,84468.75,0,812687,207196,24276,100,22.973978,?,-1,5,87251,87528
R_data_frame,1,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1819,2421,269,267,2,0,99.256506,0.743494,0,0.990074,0.009993,0.051892,3.338929,13.415542,578.270355,11.722552,566.547802,2.149704,0.043578,2.106126,566.547802,2.106126,97.972825,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.992565,0.001004,0.998996,0.007435,0.993002,0.992565,0.992621,0.991009,0.999924,0.999555,0.990909,0.992565,86.69,0.003,83.078125,0,83078.125,0,680584,207196,24276,100,22.230483,?,-1,4,86423,86690
R_data_frame,1,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1821,2421,269,269,0,0,100,0,0,1,0.007301,0.03526,2.439604,9.115701,578.270355,7.869544,570.400811,2.149704,0.029255,2.120449,570.400811,2.120449,98.639124,1,34,0,0,1,235,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,86.85,0.005,83.515625,0.015625,83515.625,15.625,699033,207196,24276,100,21.561338,?,-1,4,86582,86850
R_data_frame,1,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1822,2421,269,269,0,0,100,0,0,1,0.007851,0.035349,2.623444,9.138568,578.270355,8.363546,569.906809,2.149704,0.031091,2.118613,569.906809,2.118613,98.553696,1,34,0,0,1,235,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,85.25,0.003,81.765625,0.015625,81765.625,15.625,691496,207196,24276,100,22.007435,?,-1,4,84984,85250
R_data_frame,1,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1823,2421,269,267,2,0,99.256506,0.743494,0,0.990073,0.011375,0.064944,3.798889,16.77922,578.858862,16.831901,562.026961,2.151892,0.062572,2.08932,563.859958,2.096134,97.408884,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.992565,0.001076,0.998924,0.007435,0.992978,0.992565,0.992551,0.991655,0.999559,0.997018,0.987834,0.992565,74.755,0.005,71.5625,0.015625,71562.5,15.625,691889,207196,24276,99.628253,21.858736,?,-1,4,74486,74755
R_data_frame,1,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1825,2421,269,267,2,0,99.256506,0.743494,0,0.990067,0.009933,0.046564,3.317199,12.030444,578.858862,11.160205,567.698657,2.151892,0.041488,2.110404,567.698657,2.110404,98.072033,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.992565,0.001795,0.998205,0.007435,0.992725,0.992565,0.992486,0.991192,1,1,0.98919,0.992565,89.088,0.004,85.546875,0,85546.875,0,702263,207196,24276,100,22.825279,?,-1,4,88831,89088
R_data_frame,1,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1826,2421,269,267,2,0,99.256506,0.743494,0,0.990068,0.009784,0.054248,3.267541,14.015929,578.858862,1082.988482,-504.12962,2.151892,4.025979,-1.874088,567.459294,2.109514,98.030683,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.992565,0.002737,0.997263,0.007435,0.992714,0.992565,0.992561,0.990353,0.996636,0.993164,0.991471,0.992565,88.032,0.003,84.4375,0,84437.5,0,683745,207196,24276,99.628253,22.081784,?,-1,4,87761,88032
R_data_frame,2,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1828,2421,269,267,2,0,99.256506,0.743494,0,0.990041,0.009799,0.048236,3.276269,12.478572,577.176814,11.701798,565.475016,2.145639,0.043501,2.102138,565.475016,2.102138,97.97258,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.992565,0.001795,0.998205,0.007435,0.992725,0.992565,0.992482,0.991208,0.999953,0.99946,0.988975,0.992565,99.109,0.005,95.59375,0,95593.75,0,806805,207196,24276,100,22.527881,?,-1,5,98836,99109
R_data_frame,2,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1829,2421,269,268,1,0,99.628253,0.371747,0,0.995027,0.009784,0.04562,3.271297,11.801883,577.176814,10.845066,566.331748,2.145639,0.040316,2.105322,566.331748,2.105322,98.121015,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.996283,0.000484,0.999516,0.003717,0.996399,0.996283,0.996298,0.995459,1,1,0.995344,0.996283,74.821,0.003,71.71875,0,71718.75,0,696029,207196,24276,100,22.453532,?,-1,4,74601,74821
R_data_frame,2,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1831,2421,269,268,1,0,99.628253,0.371747,0,0.995021,0.013651,0.054476,4.563907,14.092789,577.176814,15.457554,561.71926,2.145639,0.057463,2.088176,561.71926,2.088176,97.321868,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.996283,0.001258,0.998742,0.003717,0.996336,0.996283,0.996266,0.995425,0.999935,0.999618,0.995261,0.996283,88.499,0.004,85.671875,0,85671.875,0,914305,207196,24276,100,23.643123,?,-1,6,88218,88498
R_data_frame,2,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1832,2421,269,268,1,0,99.628253,0.371747,0,0.995024,0.009829,0.049063,3.286212,12.692464,577.176814,11.189547,565.987268,2.145639,0.041597,2.104042,565.987268,2.104042,98.061331,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.996283,0.000538,0.999462,0.003717,0.996389,0.996283,0.996279,0.995805,0.999969,0.999778,0.993823,0.996283,84.42,0.006,81.015625,0,81015.625,0,684352,207196,24276,100,22.007435,?,-1,4,84153,84420
R_data_frame,2,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.RandomForest -F 5 -T 0.01 -R 1 -E DEFAULT -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,20211022.1833,2421,269,268,1,0,99.628253,0.371747,0,0.995037,0.01032,0.047234,3.446312,12.203701,578.858862,11.492861,567.366001,2.151892,0.042724,2.109167,567.366001,2.109167,98.014566,1,34,0,0,1,235,0,0,1,1,1,1,1,1,0.996283,0.000538,0.999462,0.003717,0.996389,0.996283,0.99628,0.995796,1,1,0.993927,0.996283,80.372,0.005,76.734375,0.015625,76734.375,15.625,683843,207196,24276,100,22.453532,?,-1,4,80103,80372
